LOCATION,Country,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Period,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1993-Q4,Q4-1993,EUR,Euro,6,Millions,,,442585,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1994-Q1,Q1-1994,EUR,Euro,6,Millions,,,451158,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1994-Q2,Q2-1994,EUR,Euro,6,Millions,,,453276,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1994-Q3,Q3-1994,EUR,Euro,6,Millions,,,458245,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1994-Q4,Q4-1994,EUR,Euro,6,Millions,,,466262,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1995-Q1,Q1-1995,EUR,Euro,6,Millions,,,466923,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1995-Q2,Q2-1995,EUR,Euro,6,Millions,,,473947,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1995-Q3,Q3-1995,EUR,Euro,6,Millions,,,476649,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1995-Q4,Q4-1995,EUR,Euro,6,Millions,,,477710,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1996-Q1,Q1-1996,EUR,Euro,6,Millions,,,473952,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1996-Q2,Q2-1996,EUR,Euro,6,Millions,,,479900,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1996-Q3,Q3-1996,EUR,Euro,6,Millions,,,482345,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1996-Q4,Q4-1996,EUR,Euro,6,Millions,,,486448,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1997-Q1,Q1-1997,EUR,Euro,6,Millions,,,484338,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1997-Q2,Q2-1997,EUR,Euro,6,Millions,,,489042,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1997-Q3,Q3-1997,EUR,Euro,6,Millions,,,493436,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1997-Q4,Q4-1997,EUR,Euro,6,Millions,,,497059,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1998-Q1,Q1-1998,EUR,Euro,6,Millions,,,501991,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1998-Q2,Q2-1998,EUR,Euro,6,Millions,,,501648,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1998-Q3,Q3-1998,EUR,Euro,6,Millions,,,504553,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1998-Q4,Q4-1998,EUR,Euro,6,Millions,,,504541,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1999-Q1,Q1-1999,EUR,Euro,6,Millions,,,509898,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1999-Q2,Q2-1999,EUR,Euro,6,Millions,,,510468,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1999-Q3,Q3-1999,EUR,Euro,6,Millions,,,515243,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1999-Q4,Q4-1999,EUR,Euro,6,Millions,,,519393,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2000-Q1,Q1-2000,EUR,Euro,6,Millions,,,524747,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2000-Q2,Q2-2000,EUR,Euro,6,Millions,,,527495,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2000-Q3,Q3-2000,EUR,Euro,6,Millions,,,528751,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2000-Q4,Q4-2000,EUR,Euro,6,Millions,,,528362,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2001-Q1,Q1-2001,EUR,Euro,6,Millions,,,541745,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2001-Q2,Q2-2001,EUR,Euro,6,Millions,,,541071,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2001-Q3,Q3-2001,EUR,Euro,6,Millions,,,543762,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2001-Q4,Q4-2001,EUR,Euro,6,Millions,,,548832,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2002-Q1,Q1-2002,EUR,Euro,6,Millions,,,546575,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2002-Q2,Q2-2002,EUR,Euro,6,Millions,,,546345,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2002-Q3,Q3-2002,EUR,Euro,6,Millions,,,554082,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2002-Q4,Q4-2002,EUR,Euro,6,Millions,,,554849,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2003-Q1,Q1-2003,EUR,Euro,6,Millions,,,549312,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2003-Q2,Q2-2003,EUR,Euro,6,Millions,,,549912,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2003-Q3,Q3-2003,EUR,Euro,6,Millions,,,556857,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2003-Q4,Q4-2003,EUR,Euro,6,Millions,,,558981,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2004-Q1,Q1-2004,EUR,Euro,6,Millions,,,560250,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2004-Q2,Q2-2004,EUR,Euro,6,Millions,,,565965,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2004-Q3,Q3-2004,EUR,Euro,6,Millions,,,564809,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2004-Q4,Q4-2004,EUR,Euro,6,Millions,,,564327,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2005-Q1,Q1-2005,EUR,Euro,6,Millions,,,565448,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2005-Q2,Q2-2005,EUR,Euro,6,Millions,,,568628,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2005-Q3,Q3-2005,EUR,Euro,6,Millions,,,573586,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2005-Q4,Q4-2005,EUR,Euro,6,Millions,,,577442,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2006-Q1,Q1-2006,EUR,Euro,6,Millions,,,582139,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2006-Q2,Q2-2006,EUR,Euro,6,Millions,,,594439,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2006-Q3,Q3-2006,EUR,Euro,6,Millions,,,598982,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2006-Q4,Q4-2006,EUR,Euro,6,Millions,,,610393,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2007-Q1,Q1-2007,EUR,Euro,6,Millions,,,616147,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2007-Q2,Q2-2007,EUR,Euro,6,Millions,,,623337,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2007-Q3,Q3-2007,EUR,Euro,6,Millions,,,628563,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2007-Q4,Q4-2007,EUR,Euro,6,Millions,,,634953,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2008-Q1,Q1-2008,EUR,Euro,6,Millions,,,638797,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2008-Q2,Q2-2008,EUR,Euro,6,Millions,,,639116,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2008-Q3,Q3-2008,EUR,Euro,6,Millions,,,636360,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2008-Q4,Q4-2008,EUR,Euro,6,Millions,,,628860,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2009-Q1,Q1-2009,EUR,Euro,6,Millions,,,603764,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2009-Q2,Q2-2009,EUR,Euro,6,Millions,,,606871,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2009-Q3,Q3-2009,EUR,Euro,6,Millions,,,613537,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2009-Q4,Q4-2009,EUR,Euro,6,Millions,,,619633,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2010-Q1,Q1-2010,EUR,Euro,6,Millions,,,625156,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2010-Q2,Q2-2010,EUR,Euro,6,Millions,,,635492,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2010-Q3,Q3-2010,EUR,Euro,6,Millions,,,645837,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2010-Q4,Q4-2010,EUR,Euro,6,Millions,,,652450,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2011-Q1,Q1-2011,EUR,Euro,6,Millions,,,665359,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2011-Q2,Q2-2011,EUR,Euro,6,Millions,,,668406,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2011-Q3,Q3-2011,EUR,Euro,6,Millions,,,676978,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2011-Q4,Q4-2011,EUR,Euro,6,Millions,,,679095,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2012-Q1,Q1-2012,EUR,Euro,6,Millions,,,680954,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2012-Q2,Q2-2012,EUR,Euro,6,Millions,,,683852,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2012-Q3,Q3-2012,EUR,Euro,6,Millions,,,690679,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2012-Q4,Q4-2012,EUR,Euro,6,Millions,,,691288,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2013-Q1,Q1-2013,EUR,Euro,6,Millions,,,692570,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2013-Q2,Q2-2013,EUR,Euro,6,Millions,,,702125,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2013-Q3,Q3-2013,EUR,Euro,6,Millions,,,709158,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2013-Q4,Q4-2013,EUR,Euro,6,Millions,,,712245,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2014-Q1,Q1-2014,EUR,Euro,6,Millions,,,725628,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2014-Q2,Q2-2014,EUR,Euro,6,Millions,,,729492,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2014-Q3,Q3-2014,EUR,Euro,6,Millions,,,734757,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2014-Q4,Q4-2014,EUR,Euro,6,Millions,,,742146,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2015-Q1,Q1-2015,EUR,Euro,6,Millions,,,745472,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2015-Q2,Q2-2015,EUR,Euro,6,Millions,,,754328,,
DEU,Germany,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2015-Q3,Q3-2015,EUR,Euro,6,Millions,,,759445,,
