"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q3","Q3-1999","EUR","Euro","6","Millions",,,28467.8,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q4","Q4-1999","EUR","Euro","6","Millions",,,28916.1,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q1","Q1-2000","EUR","Euro","6","Millions",,,29623.6,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q2","Q2-2000","EUR","Euro","6","Millions",,,29699.8,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q3","Q3-2000","EUR","Euro","6","Millions",,,30530.4,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q4","Q4-2000","EUR","Euro","6","Millions",,,30434.3,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q1","Q1-2001","EUR","Euro","6","Millions",,,30797.9,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q2","Q2-2001","EUR","Euro","6","Millions",,,31709.2,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q3","Q3-2001","EUR","Euro","6","Millions",,,33606.6,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q4","Q4-2001","EUR","Euro","6","Millions",,,33018.5,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q1","Q1-2002","EUR","Euro","6","Millions",,,34104.8,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q2","Q2-2002","EUR","Euro","6","Millions",,,34567.7,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q3","Q3-2002","EUR","Euro","6","Millions",,,34903.3,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q4","Q4-2002","EUR","Euro","6","Millions",,,36054.5,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q1","Q1-2003","EUR","Euro","6","Millions",,,36345.5,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q2","Q2-2003","EUR","Euro","6","Millions",,,37023,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q3","Q3-2003","EUR","Euro","6","Millions",,,38053.5,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q4","Q4-2003","EUR","Euro","6","Millions",,,38454.3,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q1","Q1-2004","EUR","Euro","6","Millions",,,39479.9,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q2","Q2-2004","EUR","Euro","6","Millions",,,39975.7,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q3","Q3-2004","EUR","Euro","6","Millions",,,40420.4,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q4","Q4-2004","EUR","Euro","6","Millions",,,41506.7,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q1","Q1-2005","EUR","Euro","6","Millions",,,41921.2,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q2","Q2-2005","EUR","Euro","6","Millions",,,42584.8,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q3","Q3-2005","EUR","Euro","6","Millions",,,43521.9,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q4","Q4-2005","EUR","Euro","6","Millions",,,43850.3,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q1","Q1-2006","EUR","Euro","6","Millions",,,44695.6,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q2","Q2-2006","EUR","Euro","6","Millions",,,45875.9,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q3","Q3-2006","EUR","Euro","6","Millions",,,46181.4,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q4","Q4-2006","EUR","Euro","6","Millions",,,47111.4,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q1","Q1-2007","EUR","Euro","6","Millions",,,48280,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q2","Q2-2007","EUR","Euro","6","Millions",,,49020.6,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q3","Q3-2007","EUR","Euro","6","Millions",,,49726.3,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q4","Q4-2007","EUR","Euro","6","Millions",,,51502.1,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","EUR","Euro","6","Millions",,,52546.7,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","EUR","Euro","6","Millions",,,53229.5,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","EUR","Euro","6","Millions",,,53596.4,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","EUR","Euro","6","Millions",,,53558,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","EUR","Euro","6","Millions",,,52504.8,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","EUR","Euro","6","Millions",,,54582.9,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","EUR","Euro","6","Millions",,,55103,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","EUR","Euro","6","Millions",,,54789.7,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","EUR","Euro","6","Millions",,,52071.9,"B","Break"
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","EUR","Euro","6","Millions",,,50601.7,"B","Break"
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","EUR","Euro","6","Millions",,,49262,"B","Break"
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","EUR","Euro","6","Millions",,,48787.9,"B","Break"
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q1","Q1-2011","EUR","Euro","6","Millions",,,46996.5,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q2","Q2-2011","EUR","Euro","6","Millions",,,47218,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q3","Q3-2011","EUR","Euro","6","Millions",,,46791.1,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q4","Q4-2011","EUR","Euro","6","Millions",,,45560.9,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q1","Q1-2012","EUR","Euro","6","Millions",,,45307,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q2","Q2-2012","EUR","Euro","6","Millions",,,43912.8,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q3","Q3-2012","EUR","Euro","6","Millions",,,42971.8,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q4","Q4-2012","EUR","Euro","6","Millions",,,42080.7,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q1","Q1-2013","EUR","Euro","6","Millions",,,41142.5,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q2","Q2-2013","EUR","Euro","6","Millions",,,40790.2,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q3","Q3-2013","EUR","Euro","6","Millions",,,40543.2,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q4","Q4-2013","EUR","Euro","6","Millions",,,40396.7,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q1","Q1-2014","EUR","Euro","6","Millions",,,40201.8,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q2","Q2-2014","EUR","Euro","6","Millions",,,39832.4,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q3","Q3-2014","EUR","Euro","6","Millions",,,39488.2,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q4","Q4-2014","EUR","Euro","6","Millions",,,39527.1,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q1","Q1-2015","EUR","Euro","6","Millions",,,39567.6,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q2","Q2-2015","EUR","Euro","6","Millions",,,39483.6,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q3","Q3-2015","EUR","Euro","6","Millions",,,38628.2,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q4","Q4-2015","EUR","Euro","6","Millions",,,38940.5,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q1","Q1-2016","EUR","Euro","6","Millions",,,38292,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q2","Q2-2016","EUR","Euro","6","Millions",,,38441.5,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q3","Q3-2016","EUR","Euro","6","Millions",,,39030.4,,
"GRC","Greece","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q4","Q4-2016","EUR","Euro","6","Millions",,,38851.4,,
